Date,Origin_Prefecture,Destination_Prefecture,Vehicle_Type,Cargo_Weight_Tons,Status
2023-06-10,広島県,福岡県,Refrigerated,8.4,Delayed
2023-10-11,福岡県,北海道,Light_Van,17.6,Delayed
2023-05-16,宮城県,北海道,Light_Van,8.6,On_Time
2023-09-19,宮城県,愛知県,Refrigerated,22.6,Completed
2023-01-23,愛知県,東京都,Medium_Truck,14.7,Completed
2023-11-18,宮城県,福岡県,Large_Truck,7.7,On_Time
2023-08-28,宮城県,北海道,Light_Van,20.3,Delayed
2023-01-13,愛知県,広島県,Light_Van,22.0,Completed
2023-01-27,愛知県,大阪府,Large_Truck,3.3,Delayed
2023-06-05,愛知県,宮城県,Light_Van,1.2,On_Time
2023-12-06,福岡県,北海道,Large_Truck,30.1,Delayed
2023-09-07,広島県,愛知県,Refrigerated,23.0,On_Time
2023-11-05,大阪府,福岡県,Medium_Truck,23.1,On_Time
2023-06-17,愛知県,大阪府,Light_Van,6.7,Completed
2023-12-26,広島県,東京都,Refrigerated,31.1,Completed
2023-12-11,愛知県,東京都,Medium_Truck,32.3,On_Time
2023-12-19,北海道,福岡県,Light_Van,30.0,On_Time
2023-06-22,広島県,福岡県,Medium_Truck,13.8,On_Time
2024-02-02,宮城県,広島県,Refrigerated,15.1,Delayed
2023-01-25,宮城県,福岡県,Light_Van,7.3,Delayed
2024-02-04,大阪府,宮城県,Medium_Truck,4.9,Delayed
2023-02-16,大阪府,北海道,Large_Truck,20.0,Completed
2023-12-29,愛知県,大阪府,Light_Van,28.9,Delayed
2023-01-02,北海道,宮城県,Refrigerated,5.8,On_Time
2023-01-13,北海道,福岡県,Large_Truck,11.0,Delayed
2023-06-22,大阪府,福岡県,Large_Truck,6.0,On_Time
2023-09-28,愛知県,福岡県,Medium_Truck,22.1,On_Time
2023-03-14,大阪府,福岡県,Refrigerated,23.0,Completed
2023-01-27,北海道,東京都,Large_Truck,24.4,Completed
2023-01-30,愛知県,福岡県,Medium_Truck,23.6,Completed
2023-11-12,東京都,宮城県,Large_Truck,7.3,On_Time
2023-11-28,北海道,広島県,Medium_Truck,2.3,On_Time
2024-01-18,福岡県,東京都,Medium_Truck,8.5,On_Time
2023-10-21,福岡県,宮城県,Refrigerated,9.1,On_Time
2023-10-02,大阪府,北海道,Large_Truck,8.1,Completed
2023-07-06,北海道,大阪府,Large_Truck,5.6,On_Time
2023-08-18,東京都,福岡県,Medium_Truck,8.1,Completed
2023-04-05,宮城県,東京都,Refrigerated,12.9,On_Time
2023-11-03,東京都,広島県,Light_Van,19.4,Delayed
2023-05-13,宮城県,広島県,Refrigerated,3.0,Delayed
2024-01-17,広島県,愛知県,Large_Truck,23.1,Completed
2024-01-21,広島県,北海道,Light_Van,3.6,Delayed
2023-07-06,愛知県,広島県,Large_Truck,10.2,On_Time
2023-08-25,広島県,東京都,Light_Van,18.6,Delayed
2023-09-20,東京都,宮城県,Medium_Truck,11.5,On_Time
2023-04-05,北海道,広島県,Light_Van,12.8,Completed
2023-04-11,北海道,福岡県,Refrigerated,2.8,On_Time
2023-08-24,宮城県,愛知県,Refrigerated,8.7,Completed
2023-11-01,大阪府,宮城県,Large_Truck,13.5,Completed
2023-09-21,愛知県,東京都,Large_Truck,9.1,On_Time
2023-10-09,福岡県,宮城県,Light_Van,1.4,Completed
2023-08-12,東京都,福岡県,Large_Truck,19.1,Delayed
2023-12-17,東京都,宮城県,Large_Truck,31.5,Completed
2023-02-21,北海道,愛知県,Medium_Truck,1.2,Delayed
2023-11-13,広島県,北海道,Medium_Truck,1.3,On_Time
2023-08-06,福岡県,宮城県,Large_Truck,12.6,Delayed
2023-01-03,宮城県,広島県,Medium_Truck,20.3,On_Time
2023-08-19,広島県,東京都,Medium_Truck,18.3,Delayed
2023-08-20,広島県,大阪府,Refrigerated,24.4,Completed
2023-11-24,北海道,福岡県,Large_Truck,5.7,Delayed
2023-07-04,東京都,宮城県,Light_Van,8.6,Delayed
2023-03-13,福岡県,東京都,Light_Van,2.2,On_Time
2023-02-01,宮城県,福岡県,Large_Truck,8.0,Delayed
2023-02-14,大阪府,宮城県,Large_Truck,3.8,On_Time
2023-03-05,大阪府,広島県,Refrigerated,22.0,Completed
2023-12-02,福岡県,宮城県,Large_Truck,36.7,On_Time
2023-12-07,愛知県,東京都,Medium_Truck,5.5,On_Time
2024-01-31,愛知県,北海道,Light_Van,20.1,Delayed
2023-05-05,東京都,愛知県,Light_Van,18.6,Delayed
2023-04-30,福岡県,広島県,Medium_Truck,4.3,On_Time
2023-05-18,愛知県,福岡県,Refrigerated,4.8,Completed
2023-12-05,愛知県,大阪府,Large_Truck,9.8,Delayed
2023-09-03,愛知県,北海道,Light_Van,9.0,On_Time
2023-11-30,福岡県,大阪府,Light_Van,24.4,Completed
2023-06-01,北海道,愛知県,Refrigerated,16.2,On_Time
2023-12-24,大阪府,福岡県,Large_Truck,26.4,Completed
2023-09-22,大阪府,福岡県,Refrigerated,7.8,On_Time
2024-01-12,広島県,福岡県,Medium_Truck,24.8,Completed
2023-04-10,東京都,愛知県,Large_Truck,22.1,Delayed
2023-04-23,愛知県,大阪府,Refrigerated,3.6,Delayed
2023-02-10,福岡県,大阪府,Large_Truck,14.2,On_Time
2023-03-05,東京都,愛知県,Light_Van,36.2,Delayed
2023-02-08,東京都,北海道,Large_Truck,23.5,On_Time
2024-02-03,大阪府,北海道,Light_Van,18.8,Completed
2023-05-13,広島県,大阪府,Light_Van,20.5,On_Time
2023-04-17,福岡県,大阪府,Light_Van,4.7,Completed
2023-11-02,東京都,福岡県,Medium_Truck,16.6,Delayed
2023-11-28,北海道,愛知県,Large_Truck,24.8,On_Time
2023-04-18,大阪府,広島県,Refrigerated,9.6,Delayed
2023-07-16,宮城県,大阪府,Light_Van,7.5,On_Time
2023-08-13,愛知県,福岡県,Medium_Truck,3.0,Completed
2023-11-20,東京都,愛知県,Medium_Truck,1.4,Completed
2023-12-17,広島県,宮城県,Medium_Truck,9.5,Completed
2023-12-20,福岡県,愛知県,Refrigerated,32.4,Delayed
2023-10-14,愛知県,東京都,Refrigerated,16.1,On_Time
2023-08-20,東京都,北海道,Medium_Truck,5.3,Delayed
2023-07-01,広島県,北海道,Light_Van,19.2,Delayed
2023-11-25,愛知県,北海道,Medium_Truck,4.0,Completed
2023-03-30,大阪府,宮城県,Light_Van,9.7,On_Time
2023-10-09,大阪府,広島県,Medium_Truck,13.3,Completed
2023-10-11,東京都,北海道,Light_Van,10.4,Delayed
2023-09-18,宮城県,大阪府,Refrigerated,4.0,Delayed
2023-05-01,宮城県,福岡県,Refrigerated,22.4,Delayed
2023-06-04,大阪府,愛知県,Large_Truck,16.7,Completed
2023-08-18,愛知県,宮城県,Light_Van,23.5,Delayed
2023-01-31,大阪府,福岡県,Medium_Truck,18.6,Delayed
2023-09-01,北海道,福岡県,Medium_Truck,1.4,Delayed
2023-12-16,東京都,大阪府,Light_Van,19.6,Delayed
2023-12-27,広島県,大阪府,Medium_Truck,13.5,Completed
2023-07-25,宮城県,北海道,Medium_Truck,16.5,Completed
2023-12-16,大阪府,宮城県,Medium_Truck,22.2,Completed
2023-12-27,大阪府,宮城県,Large_Truck,6.0,Completed
2023-04-09,広島県,愛知県,Refrigerated,16.5,Completed
2023-08-19,広島県,愛知県,Medium_Truck,6.5,Delayed
2023-09-26,広島県,東京都,Refrigerated,6.7,Completed
2023-10-18,宮城県,愛知県,Large_Truck,8.3,Completed
2023-09-05,東京都,広島県,Light_Van,5.9,Completed
2023-04-27,広島県,大阪府,Large_Truck,16.2,On_Time
2023-05-09,東京都,広島県,Light_Van,15.0,On_Time
2023-06-10,愛知県,北海道,Refrigerated,22.2,Completed
2023-06-08,広島県,北海道,Medium_Truck,22.7,On_Time
2023-04-12,北海道,愛知県,Light_Van,14.5,On_Time
2023-07-30,北海道,愛知県,Refrigerated,15.6,On_Time
2023-12-08,宮城県,大阪府,Large_Truck,32.4,Completed
2023-07-23,北海道,東京都,Light_Van,16.4,Completed
2023-09-22,北海道,広島県,Refrigerated,18.8,Delayed
2023-11-02,福岡県,大阪府,Refrigerated,5.2,Completed
2023-10-31,大阪府,福岡県,Light_Van,15.3,On_Time
2023-12-22,広島県,愛知県,Large_Truck,35.4,Completed
2023-10-30,大阪府,愛知県,Refrigerated,14.3,Completed
2023-05-13,大阪府,宮城県,Refrigerated,18.9,Delayed
2023-07-11,北海道,宮城県,Large_Truck,14.8,Delayed
2023-03-31,東京都,広島県,Large_Truck,11.4,Completed
2023-02-10,愛知県,宮城県,Refrigerated,23.0,On_Time
2023-02-04,福岡県,東京都,Refrigerated,2.1,Completed
2023-04-30,愛知県,福岡県,Large_Truck,14.9,Delayed
2023-12-24,広島県,北海道,Refrigerated,3.8,On_Time
2023-09-22,福岡県,愛知県,Refrigerated,3.0,Completed
2023-08-09,福岡県,北海道,Large_Truck,5.3,Delayed
2023-11-01,愛知県,北海道,Light_Van,22.7,Delayed
2023-08-16,広島県,愛知県,Light_Van,1.8,Delayed
2023-07-31,宮城県,広島県,Medium_Truck,23.5,Delayed
2023-01-10,東京都,福岡県,Medium_Truck,3.8,Completed
2023-02-10,愛知県,北海道,Large_Truck,16.3,Completed
2023-06-20,愛知県,広島県,Light_Van,8.7,Delayed
2023-06-06,広島県,大阪府,Medium_Truck,2.0,On_Time
2023-10-24,福岡県,広島県,Large_Truck,15.4,On_Time
2023-06-27,愛知県,福岡県,Medium_Truck,11.1,On_Time
2023-07-09,北海道,福岡県,Medium_Truck,13.6,Completed
2023-03-27,東京都,宮城県,Large_Truck,30.3,Completed
2023-07-10,東京都,広島県,Light_Van,4.3,Completed
2023-10-06,北海道,宮城県,Refrigerated,18.2,Completed
2023-07-21,広島県,宮城県,Refrigerated,1.2,Completed
2023-01-28,愛知県,北海道,Refrigerated,14.7,Delayed
2024-01-12,東京都,宮城県,Medium_Truck,24.4,On_Time
2023-08-27,大阪府,北海道,Light_Van,23.7,On_Time
2023-05-29,福岡県,東京都,Medium_Truck,17.6,On_Time
2023-03-13,福岡県,広島県,Refrigerated,24.4,Delayed
2023-08-20,福岡県,広島県,Large_Truck,10.2,On_Time
2023-04-07,北海道,大阪府,Light_Van,12.1,Completed
2023-05-19,北海道,愛知県,Medium_Truck,4.8,On_Time
2023-08-24,北海道,宮城県,Large_Truck,4.4,On_Time
2023-04-08,大阪府,広島県,Refrigerated,15.9,Completed
2023-12-22,福岡県,大阪府,Light_Van,18.8,On_Time
2023-08-08,福岡県,広島県,Light_Van,1.5,Completed
2023-10-28,大阪府,北海道,Large_Truck,21.1,On_Time
2023-04-12,宮城県,大阪府,Large_Truck,19.2,Completed
2023-06-09,大阪府,福岡県,Medium_Truck,19.9,Delayed
2023-02-10,大阪府,愛知県,Medium_Truck,22.4,On_Time
2023-12-12,北海道,福岡県,Light_Van,35.0,Completed
2023-11-07,東京都,愛知県,Light_Van,24.2,Delayed
2023-06-21,大阪府,宮城県,Light_Van,9.3,Completed
2023-07-30,大阪府,福岡県,Large_Truck,12.6,Delayed
2023-06-14,大阪府,広島県,Large_Truck,5.4,Completed
2023-06-02,北海道,愛知県,Medium_Truck,8.7,Delayed
2023-01-30,広島県,大阪府,Refrigerated,16.9,Completed
2023-06-16,宮城県,東京都,Light_Van,4.3,Completed
2023-05-01,北海道,大阪府,Refrigerated,24.5,Completed
2023-09-27,宮城県,広島県,Large_Truck,19.1,Delayed
2023-04-15,福岡県,広島県,Large_Truck,1.6,On_Time
2023-11-16,宮城県,北海道,Medium_Truck,20.0,On_Time
2023-11-17,愛知県,東京都,Refrigerated,18.6,Completed
2023-11-13,愛知県,北海道,Large_Truck,3.3,On_Time
2023-04-08,北海道,福岡県,Large_Truck,4.4,Completed
2023-04-27,広島県,宮城県,Light_Van,1.4,Completed
2023-02-22,愛知県,北海道,Large_Truck,1.5,Delayed
2023-10-17,愛知県,東京都,Large_Truck,12.9,Completed
2023-01-27,福岡県,北海道,Refrigerated,14.1,Delayed
2023-05-20,大阪府,宮城県,Refrigerated,15.5,Delayed
2023-09-14,東京都,宮城県,Large_Truck,19.2,On_Time
2023-12-07,東京都,広島県,Large_Truck,28.6,Completed
2023-04-09,東京都,大阪府,Light_Van,1.1,Completed
2023-04-22,宮城県,東京都,Light_Van,23.9,Completed
2023-01-06,宮城県,大阪府,Large_Truck,12.5,On_Time
2023-04-26,広島県,東京都,Light_Van,12.1,Delayed
2023-11-01,大阪府,北海道,Medium_Truck,9.5,Completed
2023-07-27,東京都,広島県,Large_Truck,11.1,Delayed
2024-01-21,福岡県,大阪府,Refrigerated,22.5,On_Time
2023-12-11,大阪府,福岡県,Refrigerated,28.9,Delayed
2023-09-01,広島県,東京都,Light_Van,2.2,On_Time
2023-07-12,北海道,大阪府,Medium_Truck,11.9,Completed
2023-01-16,愛知県,福岡県,Light_Van,24.5,Completed
2023-11-16,広島県,北海道,Light_Van,19.4,Delayed
2024-01-21,福岡県,大阪府,Medium_Truck,10.3,Completed
2023-03-01,福岡県,大阪府,Refrigerated,16.9,On_Time
2023-05-11,愛知県,宮城県,Medium_Truck,15.0,Completed
2023-07-26,東京都,福岡県,Medium_Truck,11.0,Completed
2023-10-01,大阪府,広島県,Light_Van,14.5,On_Time
2023-05-30,宮城県,東京都,Large_Truck,9.5,Delayed
2023-08-22,大阪府,東京都,Medium_Truck,8.3,Completed
2023-01-03,福岡県,広島県,Large_Truck,8.8,Completed
2023-04-08,大阪府,宮城県,Large_Truck,4.6,Delayed
2023-10-06,北海道,愛知県,Medium_Truck,20.8,Delayed
2023-04-15,宮城県,東京都,Medium_Truck,4.4,Completed
2023-10-16,愛知県,広島県,Medium_Truck,24.3,Completed
2023-03-30,大阪府,宮城県,Large_Truck,23.4,On_Time
2023-04-04,大阪府,愛知県,Large_Truck,21.7,Delayed
2023-01-25,北海道,福岡県,Refrigerated,24.8,On_Time
2023-01-09,大阪府,宮城県,Medium_Truck,8.5,Delayed
2023-05-01,東京都,宮城県,Light_Van,17.6,Completed
2023-04-18,大阪府,北海道,Medium_Truck,8.4,Completed
2023-08-17,愛知県,東京都,Medium_Truck,10.8,Completed
2023-08-12,宮城県,広島県,Refrigerated,12.9,On_Time
2023-06-22,宮城県,愛知県,Light_Van,23.9,Delayed
2023-04-06,広島県,愛知県,Medium_Truck,5.6,On_Time
2023-03-24,愛知県,広島県,Refrigerated,15.5,Delayed
2023-11-29,東京都,北海道,Light_Van,7.5,Completed
2024-02-03,広島県,北海道,Large_Truck,7.8,Delayed
2023-01-22,広島県,大阪府,Refrigerated,21.5,On_Time
2023-08-28,大阪府,北海道,Medium_Truck,11.3,Completed
2023-12-14,福岡県,愛知県,Large_Truck,11.3,Delayed
2023-05-08,愛知県,福岡県,Refrigerated,8.5,Completed
2024-01-02,大阪府,愛知県,Refrigerated,6.1,Completed
2023-05-01,宮城県,北海道,Medium_Truck,12.4,Delayed
2023-11-16,大阪府,東京都,Light_Van,15.9,On_Time
2023-08-29,宮城県,福岡県,Large_Truck,19.4,On_Time
2023-07-07,北海道,愛知県,Medium_Truck,24.0,Completed
2023-09-14,福岡県,宮城県,Large_Truck,12.8,Completed
2023-07-03,北海道,福岡県,Large_Truck,13.6,Delayed
2023-01-02,愛知県,宮城県,Large_Truck,6.7,Delayed
2023-07-03,東京都,広島県,Refrigerated,5.8,On_Time
2023-10-17,東京都,宮城県,Medium_Truck,5.0,Delayed
2023-01-04,広島県,福岡県,Light_Van,1.2,Completed
2023-04-30,広島県,大阪府,Refrigerated,2.3,Delayed
2023-01-30,東京都,宮城県,Refrigerated,9.0,Completed
2023-05-07,広島県,福岡県,Large_Truck,3.3,On_Time
2023-06-22,大阪府,宮城県,Large_Truck,21.8,On_Time
2023-08-08,宮城県,福岡県,Large_Truck,5.1,On_Time
2023-03-21,宮城県,北海道,Medium_Truck,37.2,Delayed
2023-08-11,大阪府,広島県,Refrigerated,8.4,Delayed
2023-02-27,宮城県,広島県,Medium_Truck,11.6,On_Time
2023-02-06,宮城県,北海道,Refrigerated,7.1,Delayed
2023-12-20,愛知県,北海道,Medium_Truck,3.3,Completed
2023-10-03,宮城県,北海道,Refrigerated,16.9,Delayed
2023-03-17,宮城県,大阪府,Refrigerated,34.1,Completed
2023-11-21,広島県,大阪府,Large_Truck,11.4,On_Time
2023-10-06,北海道,宮城県,Refrigerated,3.8,On_Time
2023-06-30,福岡県,宮城県,Large_Truck,16.3,Delayed
2023-12-28,東京都,大阪府,Light_Van,7.1,On_Time
2023-11-17,大阪府,愛知県,Refrigerated,16.7,Delayed
2023-11-07,東京都,広島県,Light_Van,22.7,Delayed
2023-01-19,東京都,広島県,Refrigerated,16.0,Delayed
2024-01-24,愛知県,広島県,Medium_Truck,14.0,Completed
2023-02-21,北海道,福岡県,Light_Van,24.6,Completed
2023-01-06,愛知県,北海道,Light_Van,3.7,On_Time
2023-08-19,愛知県,東京都,Refrigerated,11.1,Delayed
2023-01-13,愛知県,宮城県,Refrigerated,12.5,Delayed
2023-10-31,北海道,東京都,Large_Truck,24.4,Completed
2023-08-07,広島県,大阪府,Light_Van,20.2,Delayed
2023-03-16,愛知県,大阪府,Refrigerated,26.7,Delayed
2023-12-09,愛知県,福岡県,Light_Van,14.7,Delayed
2023-03-28,宮城県,大阪府,Large_Truck,2.0,Completed
2023-02-01,大阪府,宮城県,Refrigerated,13.6,On_Time
2023-10-02,宮城県,大阪府,Large_Truck,24.2,On_Time
2023-03-06,福岡県,宮城県,Medium_Truck,5.2,Completed
2023-08-20,福岡県,広島県,Large_Truck,24.3,Completed
2023-11-04,北海道,大阪府,Refrigerated,22.3,Delayed
2023-11-02,愛知県,大阪府,Medium_Truck,1.6,On_Time
2024-01-25,福岡県,東京都,Medium_Truck,13.7,Completed
2023-08-06,東京都,広島県,Refrigerated,7.8,Completed
2023-02-24,宮城県,広島県,Medium_Truck,1.2,On_Time
2023-10-07,広島県,愛知県,Refrigerated,3.5,On_Time
2023-10-21,北海道,東京都,Refrigerated,9.3,On_Time
2023-08-08,北海道,福岡県,Medium_Truck,5.2,Delayed
2023-04-03,東京都,広島県,Refrigerated,18.8,On_Time
2023-10-10,大阪府,愛知県,Large_Truck,8.5,Delayed
2023-01-29,福岡県,大阪府,Medium_Truck,1.6,Delayed
2023-06-13,宮城県,大阪府,Medium_Truck,8.5,Completed
2023-09-22,東京都,宮城県,Large_Truck,2.6,Delayed
2023-08-13,愛知県,大阪府,Refrigerated,17.7,On_Time
2023-01-31,広島県,福岡県,Refrigerated,9.6,On_Time
2023-07-01,大阪府,宮城県,Large_Truck,9.1,On_Time
2023-06-25,大阪府,東京都,Refrigerated,19.3,On_Time
2023-05-18,大阪府,北海道,Medium_Truck,12.5,On_Time
2024-01-05,広島県,東京都,Large_Truck,4.4,On_Time
2023-06-28,福岡県,愛知県,Light_Van,3.6,Delayed
2023-03-07,宮城県,広島県,Medium_Truck,19.0,Completed
2024-01-28,愛知県,北海道,Light_Van,12.3,On_Time
2023-07-06,福岡県,広島県,Refrigerated,4.1,Delayed
2023-11-16,北海道,愛知県,Refrigerated,3.2,On_Time
2023-04-06,東京都,愛知県,Medium_Truck,11.2,Completed
2023-09-06,北海道,大阪府,Large_Truck,10.5,Completed
2023-03-05,宮城県,北海道,Medium_Truck,19.8,On_Time
2023-03-10,北海道,福岡県,Light_Van,28.4,On_Time
2023-11-24,宮城県,福岡県,Refrigerated,12.6,Completed
2023-06-21,北海道,大阪府,Medium_Truck,6.5,Delayed
2023-07-19,大阪府,北海道,Refrigerated,23.1,Completed
2023-03-31,大阪府,広島県,Refrigerated,22.8,Completed
2023-08-31,福岡県,広島県,Large_Truck,15.1,Completed
2023-10-31,愛知県,福岡県,Large_Truck,13.5,Completed
2024-02-05,東京都,宮城県,Refrigerated,14.9,On_Time
2023-12-05,大阪府,愛知県,Refrigerated,6.2,On_Time
2023-12-02,広島県,宮城県,Large_Truck,36.5,Completed
2023-08-13,東京都,宮城県,Refrigerated,16.5,Completed
2023-05-29,宮城県,大阪府,Medium_Truck,12.9,Delayed
2023-01-23,福岡県,広島県,Refrigerated,19.8,Completed
2023-04-23,福岡県,大阪府,Large_Truck,9.3,On_Time
2023-02-24,福岡県,大阪府,Refrigerated,24.2,On_Time
2023-11-08,広島県,大阪府,Light_Van,6.5,Completed
2023-03-16,福岡県,広島県,Light_Van,21.6,On_Time
2023-10-21,東京都,北海道,Medium_Truck,10.6,On_Time
2023-08-04,広島県,北海道,Light_Van,5.8,On_Time
2023-09-01,愛知県,東京都,Refrigerated,23.1,Delayed
2023-01-04,宮城県,福岡県,Medium_Truck,4.2,On_Time
2023-03-19,北海道,福岡県,Large_Truck,3.1,Delayed
2023-02-10,北海道,大阪府,Medium_Truck,5.6,Completed
2023-08-23,北海道,大阪府,Medium_Truck,3.5,Delayed
2023-11-07,福岡県,北海道,Light_Van,8.1,Delayed
2023-04-08,大阪府,北海道,Refrigerated,22.4,Delayed
2023-03-20,愛知県,福岡県,Medium_Truck,24.7,Delayed
2023-04-24,北海道,広島県,Refrigerated,5.8,Delayed
2023-04-23,愛知県,大阪府,Large_Truck,4.5,On_Time
2023-09-01,北海道,広島県,Medium_Truck,1.2,On_Time
2023-03-02,東京都,北海道,Light_Van,21.1,Completed
2023-12-26,広島県,宮城県,Large_Truck,32.9,Completed
2023-07-11,広島県,大阪府,Medium_Truck,16.4,Completed
2023-08-09,福岡県,広島県,Large_Truck,20.4,On_Time
2023-10-13,宮城県,北海道,Medium_Truck,3.1,Delayed
2023-07-04,宮城県,愛知県,Medium_Truck,5.3,On_Time
2023-02-23,北海道,宮城県,Refrigerated,5.7,Completed
2024-01-21,東京都,福岡県,Large_Truck,18.6,Completed
2023-12-03,大阪府,東京都,Large_Truck,13.0,On_Time
2024-02-01,福岡県,広島県,Large_Truck,8.8,Completed
2023-12-19,東京都,大阪府,Refrigerated,18.3,Completed
2023-08-08,宮城県,北海道,Medium_Truck,8.5,Completed
2024-01-09,広島県,宮城県,Light_Van,2.0,Completed
2023-12-06,広島県,北海道,Medium_Truck,8.1,On_Time
2023-09-25,福岡県,宮城県,Refrigerated,23.8,Completed
2023-01-30,北海道,大阪府,Large_Truck,17.2,On_Time
2023-03-28,福岡県,東京都,Large_Truck,18.1,Completed
2023-04-06,大阪府,宮城県,Light_Van,24.2,Delayed
2023-07-13,福岡県,大阪府,Medium_Truck,24.2,Delayed
2023-12-02,大阪府,東京都,Refrigerated,36.3,Completed
2023-08-11,広島県,宮城県,Refrigerated,20.1,Delayed
2023-12-09,東京都,広島県,Large_Truck,11.0,Delayed
2023-09-02,北海道,東京都,Refrigerated,14.6,On_Time
2023-12-05,東京都,愛知県,Light_Van,19.2,On_Time
2023-07-13,東京都,福岡県,Medium_Truck,6.0,On_Time
2023-08-02,広島県,東京都,Large_Truck,22.1,Completed
2023-12-02,福岡県,愛知県,Medium_Truck,8.2,Delayed
